Species,Date,LDHAssay_PlateNumber,Coordinate,Line,Assay,Location,Strain,Temp,Well_Endpoint,Collection_Time,Replicate,Value,CFUmatched,Reject,bacteria_label
Spn,09_27_2023,1,A12,HNO919,CFU,Baso,KPL1906,34,24,0,3,0.077,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,G5,HNO918,CFU,Baso,KPL1906,37,24,24,2,0.093,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,G6,HNO918,CFU,Baso,KPL1906,37,24,24,3,0.092,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_31_2022,1,F11,HNO204,CFU,Baso,KPL1906,37,24,24,2,0.11,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,F6,HNO918,CFU,Baso,KPL1906,34,24,24,3,0.097,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,01_24_2023,4,E11,HNO919,CFU,Baso,KPL1906,34,24,24,2,0.072,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,01_24_2023,4,E12,HNO919,CFU,Baso,KPL1906,34,24,24,3,0.08,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,E11,HNO204,CFU,Baso,KPL1906,37,24,0,2,0.117,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,F11,HNO918,CFU,Baso,KPL1906,34,48,48,2,0.105,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,B10,HNO919,CFU,Baso,KPL1906,34,24,24,1,0.092,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,B12,HNO919,CFU,Baso,KPL1906,34,24,24,3,0.082,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_06_2022,1,F10,HNO919,CFU,Baso,KPL1906,37,24,24,1,0.091,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_13_2022,1,B12,HNO204,CFU,Baso,KPL1906,34,24,24,3,0.108,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_30_2022,1,A11,HNO918,CFU,Baso,KPL1906,34,24,0,2,0.087,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_31_2022,1,F12,HNO204,CFU,Baso,KPL1906,37,24,24,3,0.107,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_10_2022,1,G1,HNO204,CFU,Baso,KPL1906,34,48,0,1,0.059900001,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_23_2022,1,E5,HNO204,CFU,Baso,KPL1906,34,48,48,1,0.1778,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,F5,HNO918,CFU,Baso,KPL1906,34,24,24,2,0.097,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_31_2022,1,C12,HNO204,CFU,Baso,KPL1906,34,48,0,3,0.088,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_13_2022,1,E12,HNO204,CFU,Baso,KPL1906,37,24,0,3,0.088,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_06_2022,1,G12,HNO919,CFU,Baso,KPL1906,37,48,0,3,0.083,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_09_2022,1,E10,HNO918,CFU,Baso,KPL1906,37,24,24,2,0.149399996,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_07_2023,3,D10,HNO204,CFU,Baso,KPL1906,34,24,0,1,0.191,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_07_2023,3,D11,HNO204,CFU,Baso,KPL1906,34,24,0,2,0.152,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,01_24_2023,4,D12,HNO919,CFU,Baso,KPL1906,34,24,0,3,0.077,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_14_2023,1,G6,HNO919,CFU,Baso,KPL1906,34,48,48,3,0.168,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,G4,HNO918,CFU,Baso,KPL1906,37,24,24,1,0.094,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_13_2022,1,H12,HNO204,CFU,Baso,KPL1906,37,48,48,3,0.202,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_30_2022,1,F11,HNO918,CFU,Baso,KPL1906,37,24,24,2,0.139,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,01_24_2023,4,F11,HNO919,CFU,Baso,KPL1906,34,48,0,2,0.071,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_30_2022,1,A10,HNO918,CFU,Baso,KPL1906,34,24,0,1,0.086,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_14_2023,1,F6,HNO919,CFU,Baso,KPL1906,34,48,0,3,0.148,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,C10,HNO204,CFU,Baso,KPL1906,34,48,0,1,0.125,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_13_2022,1,G12,HNO204,CFU,Baso,KPL1906,37,48,0,3,0.121,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_06_2022,1,G10,HNO919,CFU,Baso,KPL1906,37,48,0,1,0.086,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_10_2022,1,E9,HNO204,CFU,Baso,KPL1906,37,24,24,1,0.965300024,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,F10,HNO918,CFU,Baso,KPL1906,34,48,48,1,0.108,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,F9,HNO918,CFU,Baso,KPL1906,34,48,0,3,0.108,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_14_2023,1,D5,HNO919,CFU,Baso,KPL1906,34,24,0,2,0.145,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_14_2023,1,D6,HNO919,CFU,Baso,KPL1906,34,24,0,3,0.145,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,C11,HNO919,CFU,Baso,KPL1906,34,48,0,2,0.085,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,D11,HNO204,CFU,Baso,KPL1906,34,48,48,2,0.144,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_13_2022,1,F12,HNO204,CFU,Baso,KPL1906,37,24,24,3,0.112,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_17_2022,1,E10,HNO918,CFU,Baso,KPL1906,37,24,24,2,0.1171,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,E11,HNO919,CFU,Baso,KPL1906,37,24,0,2,0.09,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,G12,HNO919,CFU,Baso,KPL1906,37,48,0,3,0.097,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_07_2023,3,E10,HNO204,CFU,Baso,KPL1906,34,24,24,1,0.139,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_31_2022,1,F10,HNO204,CFU,Baso,KPL1906,37,24,24,1,0.108,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_10_2022,1,E7,HNO204,CFU,Baso,KPL1906,37,24,0,1,0.309700012,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,G11,HNO918,CFU,Baso,KPL1906,37,48,48,2,0.134,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_10_2022,1,E8,HNO204,CFU,Baso,KPL1906,37,24,0,2,0.683000028,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_13_2022,1,G11,HNO204,CFU,Baso,KPL1906,37,48,0,2,0.122,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,G10,HNO918,CFU,Baso,KPL1906,37,48,48,1,0.136,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_13_2022,1,H11,HNO204,CFU,Baso,KPL1906,37,48,48,2,0.192,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,01_24_2023,4,F10,HNO919,CFU,Baso,KPL1906,34,48,0,1,0.073,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_28_2023,1,D8,HNO204,CFU,Baso,KPL1906,34,24,0,2,0.166,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_14_2023,1,E4,HNO919,CFU,Baso,KPL1906,34,24,24,1,0.155,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,E10,HNO919,CFU,Baso,KPL1906,37,24,0,1,0.113,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,F7,HNO918,CFU,Baso,KPL1906,34,48,0,1,0.112,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_10_2022,1,E6,HNO204,CFU,Baso,KPL1906,34,48,48,2,0.145799994,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,F8,HNO918,CFU,Baso,KPL1906,34,48,0,2,0.111,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_06_2022,1,F12,HNO919,CFU,Baso,KPL1906,37,24,24,3,0.088,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,G3,HNO918,CFU,Baso,KPL1906,37,24,0,3,0.101,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,E12,HNO919,CFU,Baso,KPL1906,37,24,0,3,0.087,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,D10,HNO204,CFU,Baso,KPL1906,34,48,48,1,0.152,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Uncolonized,08_09_2022,1,A1,HNO918,CFU,Baso,Uncolonized,34,48,0,1,0.057999998,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_09_2022,1,A2,HNO918,CFU,Baso,Uncolonized,34,48,0,2,0.078000002,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_09_2022,1,A3,HNO918,CFU,Baso,Uncolonized,34,48,48,1,0.153999999,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_09_2022,1,A4,HNO918,CFU,Baso,Uncolonized,34,48,48,2,0.205200002,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_09_2022,1,A5,HNO918,CFU,Baso,Uncolonized,37,48,0,1,0.097000003,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_09_2022,1,A6,HNO918,CFU,Baso,Uncolonized,37,48,0,2,0.102899998,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_09_2022,1,A7,HNO918,CFU,Baso,Uncolonized,37,48,48,1,0.26969999099999997,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_09_2022,1,A8,HNO918,CFU,Baso,Uncolonized,37,48,48,2,0.242699996,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_17_2023,2,F10,HNO204,CFU,Baso,Uncolonized,34,48,48,1,0.196,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_17_2023,2,F11,HNO204,CFU,Baso,Uncolonized,34,48,48,2,0.184,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_06_2022,1,E1,HNO919,CFU,Baso,Uncolonized,37,48,0,1,0.082,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_06_2022,1,E2,HNO919,CFU,Baso,Uncolonized,37,48,0,2,0.08,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_06_2022,1,E3,HNO919,CFU,Baso,Uncolonized,37,48,0,3,0.083,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_01_2022,1,A2,HNO919,CFU,Baso,Uncolonized,34,48,0,2,0.086,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_01_2022,1,A3,HNO919,CFU,Baso,Uncolonized,34,48,0,3,0.084,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_27_2023,1,A2,HNO919,CFU,Baso,Uncolonized,34,48,0,2,0.069,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_27_2023,1,A3,HNO919,CFU,Baso,Uncolonized,34,48,0,3,0.075,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_14_2023,1,D3,HNO919,CFU,Baso,Uncolonized,34,48,48,3,0.152,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_02_2022,1,A7,HNO919,CFU,Baso,Uncolonized,34,48,0,1,0.116,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_02_2022,1,A8,HNO919,CFU,Baso,Uncolonized,34,48,0,2,0.112,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_02_2022,1,A9,HNO919,CFU,Baso,Uncolonized,34,48,0,3,0.113,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_24_2023,4,E2,HNO919,CFU,Baso,Uncolonized,34,24,24,2,0.09,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_06_2022,1,F1,HNO919,CFU,Baso,Uncolonized,37,48,48,1,0.101,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_06_2022,1,F2,HNO919,CFU,Baso,Uncolonized,37,48,48,2,0.118,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_06_2022,1,F3,HNO919,CFU,Baso,Uncolonized,37,48,48,3,0.118,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_01_2022,1,B2,HNO919,CFU,Baso,Uncolonized,34,48,48,2,0.111,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_01_2022,1,B3,HNO919,CFU,Baso,Uncolonized,34,48,48,3,0.111,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_23_2022,1,A1,HNO204,CFU,Baso,Uncolonized,34,48,0,1,0.1087,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_23_2022,1,A2,HNO204,CFU,Baso,Uncolonized,34,48,0,2,0.092799999,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_20_2022,1,B1,HNO918,CFU,Baso,Uncolonized,37,48,0,1,0.081,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_02_2022,1,B7,HNO919,CFU,Baso,Uncolonized,34,48,48,1,0.128,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_02_2022,1,B8,HNO919,CFU,Baso,Uncolonized,34,48,48,2,0.123,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_02_2022,1,B9,HNO919,CFU,Baso,Uncolonized,34,48,48,3,0.124,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_20_2022,1,B5,HNO918,CFU,Baso,Uncolonized,37,48,48,2,0.124,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_20_2022,1,B6,HNO918,CFU,Baso,Uncolonized,37,48,48,3,0.124,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_20_2022,1,B7,HNO918,CFU,Baso,Uncolonized,34,48,0,1,0.109,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_20_2022,1,B8,HNO918,CFU,Baso,Uncolonized,34,48,0,2,0.106,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_20_2022,1,B9,HNO918,CFU,Baso,Uncolonized,34,48,0,3,0.107,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_20_2022,1,B10,HNO918,CFU,Baso,Uncolonized,34,48,48,1,0.183,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_20_2022,1,B11,HNO918,CFU,Baso,Uncolonized,34,48,48,2,0.168,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_10_2022,1,A1,HNO204,CFU,Baso,Uncolonized,34,48,0,1,0.052000001,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_10_2022,1,A2,HNO204,CFU,Baso,Uncolonized,34,48,0,2,0.064099997,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_10_2022,1,A3,HNO204,CFU,Baso,Uncolonized,34,48,48,1,0.109899998,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_10_2022,1,A4,HNO204,CFU,Baso,Uncolonized,34,48,48,2,0.124399997,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_10_2022,1,A5,HNO204,CFU,Baso,Uncolonized,37,48,0,1,0.095399998,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_10_2022,1,A6,HNO204,CFU,Baso,Uncolonized,37,48,0,2,0.116400003,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_10_2022,1,A7,HNO204,CFU,Baso,Uncolonized,37,48,48,1,0.256500006,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_10_2022,1,A8,HNO204,CFU,Baso,Uncolonized,37,48,48,2,0.281899989,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_01_2022,1,E1,HNO919,CFU,Baso,Uncolonized,37,48,0,1,0.088,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_01_2022,1,E2,HNO919,CFU,Baso,Uncolonized,37,48,0,2,0.088,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_01_2022,1,E3,HNO919,CFU,Baso,Uncolonized,37,48,0,3,0.088,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_14_2023,1,B3,HNO919,CFU,Baso,Uncolonized,34,24,24,3,0.157,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_07_2022,1,A1,HNO918,CFU,Baso,Uncolonized,34,48,0,1,0.091,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_07_2022,1,A2,HNO918,CFU,Baso,Uncolonized,34,48,0,2,0.097,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_07_2022,1,A3,HNO918,CFU,Baso,Uncolonized,34,48,0,3,0.091,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_02_2022,1,E8,HNO919,CFU,Baso,Uncolonized,37,48,0,2,0.109,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_02_2022,1,E9,HNO919,CFU,Baso,Uncolonized,37,48,0,3,0.107,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_25_2022,1,E10,HNO204,CFU,Baso,Uncolonized,37,48,0,1,0.114,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_25_2022,1,E11,HNO204,CFU,Baso,Uncolonized,37,48,0,2,0.125,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_07_2023,3,E1,HNO204,CFU,Baso,Uncolonized,34,24,24,1,0.177,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_01_2022,1,F1,HNO919,CFU,Baso,Uncolonized,37,48,48,1,0.218,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_25_2022,1,A10,HNO204,CFU,Baso,Uncolonized,34,48,0,1,0.142,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_25_2022,1,A11,HNO204,CFU,Baso,Uncolonized,34,48,0,2,0.119,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_25_2022,1,A12,HNO204,CFU,Baso,Uncolonized,34,48,0,3,0.114,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_07_2022,1,B1,HNO918,CFU,Baso,Uncolonized,34,48,48,1,0.161,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_07_2022,1,B2,HNO918,CFU,Baso,Uncolonized,34,48,48,2,0.16,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_07_2022,1,B3,HNO918,CFU,Baso,Uncolonized,34,48,48,3,0.156,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_02_2022,1,F8,HNO919,CFU,Baso,Uncolonized,37,48,48,2,0.231,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,11_02_2022,1,F9,HNO919,CFU,Baso,Uncolonized,37,48,48,3,0.23,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_21_2022,1,E5,HNO204,CFU,Baso,Uncolonized,37,48,48,2,0.116,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_21_2022,1,E6,HNO204,CFU,Baso,Uncolonized,37,48,48,3,0.119,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_21_2022,1,E7,HNO204,CFU,Baso,Uncolonized,34,48,0,1,0.109,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_21_2022,1,E8,HNO204,CFU,Baso,Uncolonized,34,48,0,2,0.11,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_25_2022,1,B10,HNO204,CFU,Baso,Uncolonized,34,48,48,1,0.207,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_25_2022,1,B11,HNO204,CFU,Baso,Uncolonized,34,48,48,2,0.199,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_25_2022,1,B12,HNO204,CFU,Baso,Uncolonized,34,48,48,3,0.196,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_21_2022,1,E12,HNO204,CFU,Baso,Uncolonized,34,48,48,3,0.171,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_14_2022,1,B3,HNO919,CFU,Baso,Uncolonized,34,48,48,3,0.142,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,2,H1,HNO204,CFU,Baso,Uncolonized,37,48,48,1,0.255,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_30_2022,1,B1,HNO918,CFU,Baso,Uncolonized,34,48,48,1,0.229,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_16_2022,1,A1,HNO919,CFU,Baso,Uncolonized,34,48,0,1,0.082800001,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_16_2022,1,A2,HNO919,CFU,Baso,Uncolonized,34,48,0,2,0.088,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_16_2022,1,A3,HNO919,CFU,Baso,Uncolonized,34,48,48,1,0.151800007,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_16_2022,1,A4,HNO919,CFU,Baso,Uncolonized,34,48,48,2,0.155100003,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_07_2023,3,G2,HNO204,CFU,Baso,Uncolonized,34,48,48,2,0.172,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_07_2023,3,G3,HNO204,CFU,Baso,Uncolonized,34,48,48,3,0.179,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_13_2022,1,A3,HNO204,CFU,Baso,Uncolonized,34,48,0,3,0.081,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,01_17_2023,2,F8,HNO204,CFU,Baso,Uncolonized,34,48,0,2,0.123,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_07_2022,1,E1,HNO918,CFU,Baso,Uncolonized,37,48,0,1,0.114,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_07_2022,1,E2,HNO918,CFU,Baso,Uncolonized,37,48,0,2,0.115,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_07_2022,1,E3,HNO918,CFU,Baso,Uncolonized,37,48,0,3,0.115,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_06_2022,1,A2,HNO919,CFU,Baso,Uncolonized,34,48,0,2,0.074,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,09_06_2022,1,A3,HNO919,CFU,Baso,Uncolonized,34,48,0,3,0.081,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_04_2022,1,B3,HNO918,CFU,Baso,Uncolonized,34,48,0,3,0.12,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_04_2022,1,B4,HNO918,CFU,Baso,Uncolonized,34,48,48,1,0.15,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,1,D1,HNO204,CFU,Baso,Uncolonized,34,24,0,1,0.123,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,1,D2,HNO204,CFU,Baso,Uncolonized,34,24,0,2,0.14,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_14_2023,1,D2,HNO919,CFU,Baso,Uncolonized,34,48,48,2,0.15,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,02_28_2023,1,D3,HNO204,CFU,Baso,Uncolonized,34,24,0,3,0.141,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,10_25_2022,1,E12,HNO204,CFU,Baso,Uncolonized,37,48,0,3,0.112,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_17_2022,1,A1,HNO918,CFU,Baso,Uncolonized,34,48,0,1,0.082699999,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_17_2022,1,A2,HNO918,CFU,Baso,Uncolonized,34,48,0,2,0.087099999,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_17_2022,1,A3,HNO918,CFU,Baso,Uncolonized,34,48,48,1,0.153400004,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
Uncolonized,08_17_2022,1,A4,HNO918,CFU,Baso,Uncolonized,34,48,48,2,0.159400001,T,F,<b><span style='color:#5b5b5b;'>Uncol</span></b>
